id,zipcode,price,median_total_price,condition,status
723059073,98178,329950.0,362789.1673869202,3,Não Compra
7660100236,98144,375000.0,394271.4285714286,3,Não Compra
2171400218,98178,245000.0,226522.01670988186,3,Não Compra
1069000070,98199,2795000.0,1627233.8688025775,5,Não Compra
5297200089,98118,664000.0,417101.60567587754,3,Não Compra
3277801450,98126,390000.0,313472.80062467465,3,Não Compra
3905120830,98029,612000.0,591798.0030721966,3,Não Compra
6187700501,98155,360000.0,389482.5731700413,4,Compra
2767603026,98107,425000.0,201075.46439628483,3,Não Compra
1442800370,98038,189950.0,176040.07936507938,3,Não Compra
2225069062,98074,552775.0,486400.0,3,Não Compra
3303860460,98038,499000.0,529829.3650793651,3,Não Compra
2877104265,98117,1062000.0,942303.9058319957,5,Não Compra
3205200430,98056,423000.0,225534.2449558638,5,Não Compra
1328330780,98058,329950.0,173708.92018779344,3,Não Compra
8078570390,98031,260000.0,301570.68062827224,3,Não Compra
1565900390,98022,272000.0,300000.0,3,Não Compra
1330300300,98112,1900000.0,1335711.1150568181,3,Não Compra
7960100050,98122,590000.0,662354.6511627906,3,Não Compra
1125079111,98014,1600000.0,1378768.328445748,3,Não Compra
2826079101,98019,570000.0,479312.6846514141,3,Não Compra
2214800170,98001,295000.0,285714.87407215574,3,Não Compra
324000350,98116,667500.0,645378.1512605041,4,Não Compra
3971700330,98155,415000.0,420169.07893495366,5,Compra
3826500470,98030,305000.0,248508.19672131148,4,Não Compra
7523700210,98032,205000.0,141870.74829931973,4,Não Compra
7985000010,98003,251000.0,209481.38611526063,3,Não Compra
3585900090,98177,937500.0,853024.1203377903,3,Não Compra
452001890,98107,730000.0,614397.2523219815,4,Não Compra
1698900075,98109,740000.0,1236041.6666666667,4,Compra
2108500110,98042,278000.0,337628.7610619469,3,Não Compra
2414600126,98146,229500.0,360767.8571428571,3,Não Compra
2064800890,98056,422500.0,260389.53735813368,5,Não Compra
424049283,98144,345000.0,251727.14285714284,3,Não Compra
7972601710,98106,320000.0,194488.01894678184,3,Não Compra
5100402764,98115,740000.0,415048.04804804805,3,Não Compra
6790830090,98075,1060000.0,1057846.6356920989,3,Não Compra
6190701146,98133,520500.0,462230.8743169399,5,Não Compra
446000150,98115,480000.0,371181.18118118116,3,Não Compra
3066400130,98074,672500.0,678400.0,3,Não Compra
3423059109,98058,272000.0,309201.87793427234,3,Não Compra
6140100875,98133,420000.0,260619.5355191257,4,Não Compra
8113101582,98118,515000.0,560177.1564600449,3,Não Compra
399000025,98178,265000.0,240679.64275424948,3,Não Compra
8073000550,98178,1700000.0,564535.3385191587,3,Não Compra
3629700020,98027,646800.0,560241.8032786885,3,Não Compra
3860900035,98004,1940000.0,1925719.8443579767,3,Não Compra
293800680,98077,949000.0,1034274.7233833293,3,Não Compra
1402950450,98092,325000.0,304327.868852459,3,Não Compra
8032700072,98103,580000.0,475260.5504587156,3,Não Compra
1099900030,98188,325000.0,396000.0,3,Não Compra
9183701085,98030,302000.0,272901.6393442623,4,Não Compra
1895450200,98023,349000.0,318588.1359586088,3,Não Compra
4045500950,98014,425000.0,354721.40762463346,3,Não Compra
5438000280,98055,325000.0,509872.98245614034,4,Compra
1972200660,98103,465000.0,403251.376146789,3,Não Compra
2421059036,98092,495000.0,384437.7049180328,3,Não Compra
8731951370,98023,269000.0,216756.31167960144,4,Não Compra
6300500476,98133,420000.0,371014.03688524594,3,Não Compra
6071900130,98006,550000.0,481776.65694485325,4,Não Compra
8562700410,98052,528000.0,763713.2075471699,3,Não Compra
2215800050,98053,785000.0,921993.2850774092,3,Não Compra
9294300600,98115,1240000.0,1015686.6866866867,5,Não Compra
8155820080,98056,402000.0,367005.7258827238,3,Não Compra
6744701310,98155,1850000.0,904071.6698431869,3,Não Compra
8651511250,98074,605000.0,501760.0,3,Não Compra
5003600120,98030,320000.0,321688.52459016396,3,Não Compra
1102001274,98118,951000.0,824503.1740104556,3,Não Compra
3123049320,98166,535000.0,489094.4326990838,3,Não Compra
7211402305,98146,240000.0,360767.8571428571,3,Não Compra
5652601155,98115,564000.0,661377.3773773774,4,Compra
4022902050,98155,457000.0,519310.0975600551,3,Não Compra
1785400780,98074,550000.0,542720.0,3,Não Compra
3205200480,98056,421000.0,225534.2449558638,5,Não Compra
2781250100,98038,394000.0,435827.380952381,3,Não Compra
2309710230,98022,275000.0,290000.0,3,Não Compra
2688100071,98117,500000.0,443437.1321562333,3,Não Compra
5379801920,98188,500000.0,598950.0,3,Não Compra
7215720410,98075,726888.0,744503.4379160033,3,Não Compra
6706200130,98178,343000.0,391104.4194756554,3,Não Compra
1566100010,98125,470000.0,387515.42346542346,3,Não Compra
8732190380,98023,231000.0,177478.32231484144,3,Não Compra
6004510240,98042,350000.0,402924.889380531,3,Não Compra
714000315,98105,515000.0,668696.4980544747,3,Não Compra
2114700040,98106,260000.0,373849.19197548064,3,Não Compra
8129700728,98103,660000.0,640881.6513761468,3,Não Compra
724069023,98075,1247000.0,453720.9503797865,4,Não Compra
8701600510,98126,700000.0,508705.8606628492,4,Não Compra
7203601405,98198,217000.0,125862.06896551725,3,Não Compra
8691360380,98075,865000.0,892401.4272663204,3,Não Compra
4113800300,98056,600000.0,496175.3389029004,3,Não Compra
5727500561,98133,255544.0,334379.78142076504,4,Compra
7558800240,98070,485000.0,491185.1506679093,4,Compra
6705850300,98075,754999.0,754530.4202448383,3,Não Compra
6851700381,98102,935000.0,1047591.2408759125,4,Compra
2122059216,98030,422000.0,446704.91803278687,3,Não Compra
2525000220,98059,370000.0,291312.2171945701,4,Não Compra
5634500201,98028,470500.0,458513.436067244,3,Não Compra
4442800162,98117,527700.0,460758.8951310861,3,Não Compra
6844700975,98115,529100.0,435294.2942942943,4,Não Compra
7920100083,98115,348000.0,350934.93493493495,3,Não Compra
5035300325,98199,1810000.0,1031645.0017898694,4,Não Compra
2976800550,98178,280005.0,199976.4678766926,3,Não Compra
7853240040,98065,700000.0,691171.0037174721,3,Não Compra
993000090,98103,752000.0,1371774.7706422019,4,Compra
8562890370,98042,399950.0,495295.02212389384,3,Não Compra
3459000020,98155,382000.0,413087.5776045893,3,Não Compra
9545250110,98027,750000.0,643147.5409836065,3,Não Compra
2125059123,98005,1249000.0,1249044.701986755,3,Não Compra
8813400345,98105,575000.0,383229.5719844358,5,Não Compra
3826000550,98168,245000.0,332364.3410852713,3,Não Compra
1223049150,98178,325000.0,295540.443676174,3,Não Compra
2591010150,98033,405000.0,437751.47928994085,3,Não Compra
7856620910,98006,627500.0,732762.1009819923,4,Compra
8832900155,98028,439000.0,620211.4111054508,3,Não Compra
8648220270,98042,291500.0,200666.15044247787,4,Não Compra
2988800011,98178,244000.0,353940.6511091904,3,Não Compra
8123100045,98126,470000.0,654443.215339233,4,Compra
2872900010,98074,382500.0,279040.0,3,Não Compra
3904930530,98029,350000.0,390912.44239631336,3,Não Compra
1822059073,98031,300000.0,216753.9267015707,3,Não Compra
2432000130,98033,675000.0,538272.1893491125,3,Não Compra
2600010070,98006,998000.0,972207.9843737457,4,Não Compra
2426049113,98034,459000.0,517949.79253112036,4,Compra
2025700860,98038,287000.0,234150.39682539686,4,Não Compra
3232200095,98119,615000.0,558314.7222222222,3,Não Compra
1545805820,98038,274000.0,271751.19047619053,4,Não Compra
3293700521,98133,389000.0,447478.82513661205,3,Não Compra
3024079096,98027,510000.0,653196.7213114754,3,Não Compra
686400670,98008,678000.0,487532.2580645161,5,Não Compra
7276100020,98133,505000.0,363883.87978142075,4,Não Compra
6204410150,98011,525000.0,588854.0473454876,4,Compra
1917300105,98022,216500.0,195000.0,4,Não Compra
2407000110,98146,275000.0,320232.14285714284,3,Não Compra
7889100020,98002,270000.0,253473.68421052632,4,Não Compra
5469502170,98042,459950.0,439554.42477876105,4,Não Compra
8161020060,98014,471000.0,430733.13782991207,3,Não Compra
1150000200,98029,640000.0,656950.0768049156,3,Não Compra
6056110460,98118,669000.0,397701.5309932786,3,Não Compra
4136950070,98092,260000.0,223770.49180327868,3,Não Compra
6679000170,98038,310000.0,285424.2063492064,3,Não Compra
5412400170,98030,259000.0,211918.03278688525,3,Não Compra
9376301591,98117,580000.0,543903.3574103799,4,Não Compra
88000591,98055,212000.0,174614.0350877193,3,Não Compra
3904901300,98029,468000.0,399056.4516129032,3,Não Compra
7140600020,98002,245000.0,145894.73684210528,4,Não Compra
3904980030,98029,500000.0,458779.18586789555,3,Não Compra
3052700385,98117,765000.0,703263.5767790262,3,Não Compra
3501600215,98117,380000.0,346435.25949705724,3,Não Compra
6662410070,98011,420000.0,449388.6150794511,3,Não Compra
259601010,98008,485000.0,364919.3548387097,3,Não Compra
7655900038,98133,296000.0,336838.456284153,3,Não Compra
5003600080,98030,325000.0,335409.8360655738,3,Não Compra
2461900375,98136,685000.0,884861.1111111111,3,Não Compra
922069139,98038,260000.0,264914.68253968254,5,Compra
6675500112,98034,330000.0,246154.35684647303,4,Não Compra
9558050780,98058,380000.0,336995.3051643193,3,Não Compra
8562740480,98027,840000.0,793885.2459016393,3,Não Compra
2891400380,98092,449950.0,308803.2786885246,4,Não Compra
5035300255,98199,450000.0,755121.5992482549,3,Não Compra
1922059298,98030,175000.0,222590.16393442624,2,Não Compra
6819100310,98119,950000.0,1008299.7222222224,3,Não Compra
4233400400,98010,267000.0,252238.80597014926,3,Não Compra
4147200040,98040,1085000.0,1373753.502101261,4,Compra
5015001452,98112,950000.0,966800.4261363636,3,Não Compra
40000235,98168,380000.0,353968.023255814,3,Não Compra
5101404444,98115,564000.0,722116.1161161162,3,Não Compra
5154200015,98116,1705000.0,836974.7899159663,3,Não Compra
2115720270,98023,269000.0,224030.01341381625,3,Não Compra
9834200030,98144,530000.0,376074.2857142857,3,Não Compra
4037000065,98008,412000.0,385354.8387096774,3,Não Compra
414100280,98133,336000.0,290123.6338797814,4,Não Compra
7760400470,98042,278000.0,195888.3849557522,3,Não Compra
9359100101,98040,1370000.0,1321061.5869521713,3,Não Compra
4046600750,98014,375000.0,289266.862170088,3,Não Compra
7893200900,98198,204000.0,206896.55172413794,3,Não Compra
7923700030,98007,490000.0,411931.4814814815,4,Não Compra
1839920050,98034,435000.0,325641.7012448133,4,Não Compra
4104900150,98056,605000.0,627395.2632408575,3,Não Compra
7844200425,98188,525000.0,442200.0,3,Não Compra
7977201910,98115,553000.0,448791.7917917918,3,Não Compra
98020630,98075,889000.0,1020245.4519589675,3,Não Compra
3874900205,98126,378510.0,211731.6284921048,3,Não Compra
2767603962,98107,462550.0,398427.3090815274,3,Não Compra
4037200735,98008,430000.0,604306.4516129033,4,Compra
1703050520,98074,652100.0,609280.0,3,Não Compra
3558900430,98034,615000.0,589744.8132780084,4,Não Compra
1311100520,98001,250000.0,254786.97533238633,3,Não Compra
3876800710,98072,350000.0,242084.01151871792,3,Não Compra
9201000100,98075,765000.0,576551.483908016,3,Não Compra
3876312490,98072,435000.0,462380.4620007512,3,Não Compra
6738700320,98144,1249000.0,967481.4285714285,4,Não Compra
2421059125,98092,579950.0,429639.34426229505,5,Não Compra
9272201318,98116,540000.0,531092.43697479,3,Não Compra
6669150280,98031,320000.0,334554.97382198955,3,Não Compra
4249000100,98052,803000.0,766460.3773584906,3,Não Compra
4221250010,98075,643000.0,631198.5376001671,3,Não Compra
6145601745,98133,220000.0,218822.06284153005,4,Não Compra
7334401000,98045,278000.0,258863.2946001367,3,Não Compra
6823100225,98199,700000.0,662947.1317343834,5,Não Compra
4174600386,98108,310000.0,474555.1181102362,3,Não Compra
7715800570,98074,385000.0,258560.0,3,Não Compra
3275850020,98052,781000.0,711516.9811320755,3,Não Compra
4178300130,98007,950000.0,1006621.2962962964,4,Compra
3205100060,98056,517100.0,323949.18820933165,5,Não Compra
324000280,98116,675000.0,574789.9159663866,3,Não Compra
789000550,98103,415000.0,532867.8899082569,3,Não Compra
8651401960,98042,179950.0,179962.5,3,Não Compra
1330290160,98030,339950.0,344557.37704918033,3,Não Compra
87000006,98055,275000.0,293351.5789473684,4,Compra
6073200020,98006,485000.0,294258.7964573355,5,Não Compra
2822059181,98030,306000.0,222590.16393442624,3,Não Compra
8651440250,98042,250000.0,238888.27433628318,3,Não Compra
7812500180,98178,292000.0,283152.52088735235,3,Não Compra
2051200506,98070,390000.0,300365.02019260643,5,Não Compra
7326200030,98019,350000.0,305734.42848135467,3,Não Compra
3876540410,98003,242000.0,262239.6611368818,3,Não Compra
4019500160,98028,493000.0,458513.436067244,3,Não Compra
7871500280,98119,975000.0,937468.7500000001,4,Não Compra
8122100235,98126,435000.0,263977.09526288393,4,Não Compra
1994200012,98103,580000.0,666084.8623853212,3,Não Compra
3575305495,98074,660000.0,957440.0,4,Compra
4315701163,98136,585000.0,712361.1111111111,3,Não Compra
5072400100,98166,571000.0,486967.9351656095,4,Não Compra
7844200120,98188,340000.0,498300.0,3,Não Compra
7954300620,98056,555000.0,502326.27285624214,3,Não Compra
955000453,98122,574000.0,391715.11627906974,3,Não Compra
4187000250,98059,475000.0,492081.4479638009,3,Não Compra
5422560830,98052,468000.0,414822.641509434,3,Não Compra
8944360290,98029,477000.0,472352.534562212,3,Não Compra
8722101370,98112,625000.0,924396.8986742424,3,Não Compra
1568100087,98155,320000.0,335191.062970581,3,Não Compra
8907500070,98004,5350000.0,3642023.346303502,3,Não Compra
191100665,98040,630000.0,395189.3636181709,3,Não Compra
7214810550,98072,420000.0,549530.7061474897,4,Compra
795000405,98168,285950.0,194433.13953488372,3,Não Compra
8691300260,98075,875909.0,904935.1551773642,3,Não Compra
644000102,98004,650000.0,691984.4357976654,4,Compra
2767604253,98107,396000.0,353743.87254901964,3,Não Compra
2695600505,98126,399000.0,412464.2113482561,4,Compra
4397010480,98042,425000.0,414073.00884955755,3,Não Compra
3307700150,98040,950000.0,647357.8146888133,4,Não Compra
2916200054,98133,392500.0,270454.2349726776,3,Não Compra
4045900020,98072,650000.0,348600.9765869538,4,Não Compra
2517010120,98042,340000.0,390184.1814159292,3,Não Compra
8929000250,98029,395000.0,328475.0384024578,3,Não Compra
6816300060,98033,426000.0,502603.550295858,4,Compra
9477200560,98034,440000.0,392308.5062240664,4,Não Compra
809002675,98109,660000.0,487573.5294117647,3,Não Compra
8582400015,98115,600000.0,803101.1011011011,3,Não Compra
8096000060,98166,655000.0,308342.1423537702,3,Não Compra
4122500095,98004,1050000.0,1147237.354085603,3,Não Compra
4310703070,98103,650000.0,1065735.7798165139,3,Não Compra
5379805495,98188,179000.0,118800.0,3,Não Compra
8035600290,98031,372000.0,392670.1570680628,3,Não Compra
9184700535,98122,1075000.0,1004215.1162790697,4,Não Compra
1122059037,98042,380000.0,248443.8053097345,3,Não Compra
2251500270,98074,700000.0,688640.0,3,Não Compra
7883602650,98108,250000.0,179787.40157480314,3,Não Compra
7558700030,98040,5300000.0,2781380.3782269363,4,Não Compra
1245000438,98033,885000.0,849562.1301775149,3,Não Compra
327000165,98115,1150000.0,786229.2292292293,3,Não Compra
7852090390,98065,715000.0,623085.501858736,3,Não Compra
2122039137,98070,462500.0,417986.9524697111,4,Não Compra
8961990160,98074,567500.0,532480.0,3,Não Compra
1310440590,98058,440000.0,397793.42723004695,3,Não Compra
6752600130,98031,351000.0,372251.3089005236,3,Não Compra
3924500040,98024,700000.0,871597.6653696498,4,Compra
9274200320,98116,580000.0,584873.9495798319,3,Não Compra
5550300205,98126,338000.0,189733.53722019782,3,Não Compra
8857100180,98008,350000.0,411629.03225806454,3,Não Compra
4022900077,98155,615000.0,649137.6219500689,3,Não Compra
3066400750,98074,705000.0,640000.0,3,Não Compra
7856700060,98006,893880.0,813539.0254996923,5,Não Compra
585000008,98116,460000.0,342857.14285714284,5,Não Compra
259600410,98008,505000.0,426225.8064516129,3,Não Compra
9113200250,98052,840000.0,681298.1132075472,3,Não Compra
1778500595,98112,683000.0,729340.6723484849,3,Não Compra
8635760330,98074,456000.0,465920.0,3,Não Compra
2624039114,98136,360000.0,357777.7777777778,3,Não Compra
7525420150,98075,602500.0,548977.2825037196,3,Não Compra
7504400620,98074,418500.0,460800.0,3,Não Compra
6791400800,98042,347500.0,291443.6946902655,3,Não Compra
6415100350,98133,405000.0,531073.7704918033,3,Não Compra
3223049073,98148,235000.0,169415.45754740582,3,Não Compra
6699940320,98038,359900.0,444373.0158730159,3,Não Compra
4054550010,98077,1640000.0,1157806.3648178722,3,Não Compra
5016001260,98112,480000.0,347708.9251893939,3,Não Compra
8100400160,98052,700000.0,640090.5660377359,4,Não Compra
2114700374,98106,357500.0,373849.19197548064,3,Não Compra
1829300520,98074,746500.0,885760.0,3,Não Compra
1089000190,98005,925000.0,818993.8678849862,4,Não Compra
7504050090,98074,720000.0,721920.0,3,Não Compra
7616800350,98055,285750.0,342243.50877192983,3,Não Compra
3824100041,98028,419000.0,416427.6617422313,3,Não Compra
3083000940,98144,341000.0,315417.14285714284,3,Não Compra
9839300285,98122,720000.0,747819.7674418604,4,Compra
3298720010,98106,375000.0,309019.8523265534,3,Não Compra
2926049582,98125,265000.0,287716.93084693083,3,Não Compra
626059365,98011,699000.0,708395.8464306619,3,Não Compra
7748000025,98117,575000.0,426115.36918138043,3,Não Compra
2644300005,98133,407500.0,467148.22404371586,3,Não Compra
8887001600,98070,280000.0,249883.50419384902,4,Não Compra
7525100530,98052,432100.0,491743.3962264151,4,Compra
2817900180,98092,380000.0,311786.88524590165,3,Não Compra
395800370,98023,246600.0,194935.206476957,5,Não Compra
7140600055,98002,207000.0,145894.73684210528,4,Não Compra
5229300085,98059,600000.0,527511.3122171946,5,Não Compra
7132300525,98144,500000.0,464027.14285714284,3,Não Compra
5457801925,98109,885000.0,1026470.5882352941,3,Não Compra
2472950350,98058,312500.0,434272.3004694836,3,Não Compra
8092700220,98042,280000.0,259591.92477876105,4,Não Compra
3211580210,98042,299900.0,275517.8097345133,4,Não Compra
9222400605,98115,850000.0,1005563.5635635635,3,Não Compra
5422500220,98034,479000.0,525642.1161825727,4,Compra
3505100297,98116,505000.0,416806.7226890756,4,Não Compra
993000100,98103,760000.0,1371774.7706422019,4,Compra
1180003175,98178,229950.0,150424.7767214059,3,Não Compra
4253400100,98144,402723.0,351811.4285714286,3,Não Compra
3223059015,98055,397500.0,324782.10526315786,3,Não Compra
3955900910,98056,445000.0,565885.9237074401,3,Não Compra
869700370,98059,350000.0,320837.10407239816,3,Não Compra
2260300060,98039,2575000.0,2700564.9717514124,4,Compra
7379700051,98007,375000.0,461247.22222222225,3,Não Compra
4305700086,98117,450500.0,460758.8951310861,3,Não Compra
5466410030,98042,249000.0,216592.0353982301,3,Não Compra
1687000200,98001,259000.0,317084.59993677906,3,Não Compra
2485000202,98136,986000.0,760277.7777777778,4,Não Compra
9407150350,98038,308950.0,273460.3174603175,3,Não Compra
7016310270,98011,467000.0,491449.61846127163,3,Não Compra
9274200318,98116,568000.0,584873.9495798319,3,Não Compra
8562790710,98027,725000.0,655709.0163934426,3,Não Compra
7955050170,98034,455000.0,458975.3112033195,3,Não Compra
2207100650,98007,499990.0,472850.92592592596,4,Não Compra
326049024,98155,603000.0,559438.6050987866,3,Não Compra
8887001625,98070,417000.0,459381.7955886921,3,Não Compra
34001304,98136,480000.0,715555.5555555556,3,Não Compra
224069105,98075,650100.0,438680.4768865339,4,Não Compra
425069136,98053,894400.0,830866.0417848746,3,Não Compra
2902200874,98102,920000.0,905476.1500594127,3,Não Compra
9348700490,98052,899000.0,972498.1132075472,3,Não Compra
5609000311,98118,729999.0,873003.3607169531,3,Não Compra
8113100850,98118,402500.0,312826.20425690815,3,Não Compra
5634500392,98028,330000.0,536039.8624554253,4,Compra
7202340530,98053,498000.0,452956.00342465745,3,Não Compra
8100400170,98052,500000.0,563169.8113207547,3,Não Compra
2141320230,98006,710000.0,576978.0322692853,5,Não Compra
2391602650,98116,522000.0,413445.3781512605,3,Não Compra
2023049350,98168,305000.0,245949.6124031008,3,Não Compra
1327600190,98042,454950.0,384291.6039823009,3,Não Compra
7335400400,98002,176250.0,212210.5263157895,4,Compra
5422560860,98052,450000.0,442294.33962264156,4,Não Compra
6149700315,98133,352000.0,304875.68306010927,3,Não Compra
4137000070,98092,319950.0,334163.9344262295,3,Não Compra
686400040,98008,545000.0,551758.0645161291,3,Não Compra
9828200147,98122,425000.0,420203.488372093,3,Não Compra
3342101937,98056,980000.0,709407.7159520807,3,Não Compra
6710100131,98052,981000.0,749977.3584905661,3,Não Compra
5561000600,98027,525000.0,550192.6229508197,3,Não Compra
2423069164,98027,500000.0,499946.7213114754,3,Não Compra
9268851020,98027,735000.0,587877.0491803278,3,Não Compra
1193000450,98199,825000.0,826025.0357973868,3,Não Compra
5205000250,98003,308000.0,359997.6413240034,3,Não Compra
2425059074,98008,740000.0,1067024.1935483871,5,Compra
1872900065,98004,1210000.0,864980.5447470817,4,Não Compra
2629600016,98115,625500.0,728864.8648648649,4,Compra
2468800040,98022,330000.0,343333.3333333333,4,Compra
2655500235,98040,1605000.0,1475373.6241745048,3,Não Compra
9250900104,98133,496000.0,518780.3961748634,3,Não Compra
5381000411,98188,239950.0,237600.0,3,Não Compra
2822079012,98010,340000.0,337611.94029850746,4,Não Compra
1238500281,98033,539000.0,551242.6035502959,4,Compra
1645000710,98022,255000.0,190000.0,5,Não Compra
1525059020,98005,925000.0,920182.2994383436,4,Não Compra
2726059144,98034,1037000.0,1171797.3029045644,3,Não Compra
9412200330,98027,427500.0,359258.1967213115,4,Não Compra
7015200900,98119,820000.0,1016632.7777777779,4,Compra
2625069070,98074,1385000.0,1244160.0,3,Não Compra
123039313,98126,425000.0,527954.1905257679,2,Não Compra
9441300030,98177,615000.0,714032.9697396201,4,Compra
2767704302,98107,422250.0,476623.3230134159,3,Não Compra
4031700030,98001,299999.0,350516.18571738695,3,Não Compra
6146600595,98032,209950.0,125782.31292517006,3,Não Compra
6880200030,98198,352500.0,320689.6551724138,3,Não Compra
2140700190,98028,515000.0,409782.5394803872,3,Não Compra
8857640040,98038,425000.0,410190.4761904762,3,Não Compra
2391600330,98116,505000.0,272268.9075630252,3,Não Compra
3629000080,98198,237000.0,165517.24137931035,3,Não Compra
3629910370,98029,650000.0,594512.6728110599,3,Não Compra
7950302150,98118,385000.0,160050.61613144138,3,Não Compra
9268850480,98027,308000.0,326598.3606557377,3,Não Compra
7508200080,98133,461000.0,417974.7267759563,4,Não Compra
3449900090,98059,454200.0,517669.6832579186,3,Não Compra
2310040020,98038,365000.0,386262.69841269846,3,Não Compra
7789000235,98056,286000.0,194779.57518915512,3,Não Compra
2123049194,98168,199950.0,227669.57364341087,3,Não Compra
1630700361,98077,583500.0,692746.0676525343,3,Não Compra
2207200455,98007,585000.0,545374.0740740742,3,Não Compra
7749500160,98092,220000.0,176032.7868852459,5,Não Compra
8581400345,98002,315000.0,325684.2105263158,3,Não Compra
8127700215,98199,862000.0,787028.1456953642,5,Não Compra
6600220490,98074,550000.0,481280.0,3,Não Compra
4123400310,98027,559500.0,414528.68852459016,3,Não Compra
7227800110,98056,315000.0,358804.4806116015,4,Compra
9530100225,98103,805000.0,680486.6972477065,3,Não Compra
4027700006,98155,405000.0,630253.6184024306,3,Não Compra
2322069100,98038,453000.0,287133.3333333334,3,Não Compra
1431700280,98058,310000.0,474225.3521126761,5,Compra
9274200316,98116,558000.0,564705.8823529412,3,Não Compra
7227502075,98056,410000.0,424414.4427805801,3,Não Compra
7277100640,98177,715000.0,831221.5869106264,3,Não Compra
3582700130,98028,400000.0,392062.2134488028,3,Não Compra
203600470,98014,620000.0,567976.5395894429,3,Não Compra
5592900205,98056,380000.0,369056.03720050445,4,Não Compra
1735800050,98002,142500.0,101684.2105263158,4,Não Compra
3885803465,98033,698000.0,395597.63313609466,4,Não Compra
2824069142,98027,510000.0,356745.9016393442,3,Não Compra
1721800190,98146,300000.0,263482.14285714284,3,Não Compra
7852180430,98065,450000.0,427081.7843866171,3,Não Compra
7199340320,98052,500000.0,670309.4339622642,3,Não Compra
3658700395,98115,628000.0,654628.6286286287,4,Compra
3905100610,98029,517500.0,412629.8003072197,3,Não Compra
8691310980,98075,730000.0,689355.0351074104,3,Não Compra
6151800225,98010,475000.0,358955.22388059704,4,Não Compra
8910500226,98133,370350.0,329462.4316939891,3,Não Compra
2597690050,98058,350000.0,307464.7887323944,4,Não Compra
4221250340,98075,625000.0,571537.9927435984,3,Não Compra
1432700880,98058,280000.0,199765.25821596244,3,Não Compra
7214770020,98077,549950.0,641880.0976500756,3,Não Compra
4045750010,98033,624950.0,667976.3313609468,4,Compra
2856100360,98117,465000.0,277148.2075976458,4,Não Compra
3303850290,98006,1400000.0,1355898.3758328205,3,Não Compra
5205000020,98003,360000.0,404997.34648950386,3,Não Compra
6646200710,98074,654300.0,637440.0,3,Não Compra
3421049044,98001,289000.0,302798.85623317125,4,Compra
1726069060,98077,655000.0,700012.6347957428,4,Compra
7899800586,98106,372000.0,497024.9373084425,3,Não Compra
1152700120,98042,370000.0,396554.5353982301,3,Não Compra
7230200310,98059,289571.0,263755.6561085973,3,Não Compra
7950303530,98118,400000.0,499551.9230769231,3,Não Compra
5104511730,98038,549950.0,646050.0000000001,3,Não Compra
3543900380,98115,395000.0,492658.6586586587,4,Compra
7818700480,98117,314200.0,211325.5082932049,4,Não Compra
3491300052,98117,735000.0,834908.9753879079,5,Compra
3625600190,98040,1255000.0,1321061.5869521713,4,Compra
5318101695,98112,940000.0,1030405.7173295454,3,Não Compra
2254501620,98122,500000.0,331177.3255813953,3,Não Compra
2738640040,98072,644000.0,801298.0781269562,3,Não Compra
2722069077,98038,430000.0,354643.84920634923,3,Não Compra
8691330330,98075,899000.0,1022752.1975411762,3,Não Compra
2522059251,98042,465000.0,326480.64159292035,3,Não Compra
7935000625,98136,975000.0,808194.4444444445,3,Não Compra
9117000230,98055,287000.0,338751.2280701754,3,Não Compra
9429400060,98019,377000.0,368853.7943613763,3,Não Compra
2557000400,98023,272500.0,301131.2517964933,3,Não Compra
7853302180,98065,451000.0,478661.7100371747,3,Não Compra
3432500200,98155,329999.0,271457.5509973015,3,Não Compra
194000565,98116,505000.0,336134.4537815126,3,Não Compra
7853440140,98024,802945.0,973852.140077821,3,Não Compra
4307310400,98056,324500.0,325999.49952711223,3,Não Compra
2122059014,98030,277500.0,259180.32786885247,3,Não Compra
2738640310,98072,680000.0,844873.2002003256,3,Não Compra
1324300398,98107,560000.0,413321.78792569664,3,Não Compra
2862500190,98074,895950.0,814080.0,3,Não Compra
5253300397,98133,415000.0,371259.9043715847,5,Não Compra
4458800060,98040,957500.0,888235.1410846509,4,Não Compra
8032700110,98103,650000.0,532867.8899082569,3,Não Compra
7853270710,98065,690000.0,689107.8066914498,3,Não Compra
2600140070,98006,1027500.0,1021251.1171166351,3,Não Compra
9211010330,98059,576000.0,657420.814479638,3,Não Compra
2407900200,98059,530000.0,580656.1085972851,3,Não Compra
9320990110,98148,340000.0,313327.51288337423,3,Não Compra
2068500210,98055,234300.0,199060.0,3,Não Compra
6821100090,98199,557800.0,549501.6332557723,5,Não Compra
4139400060,98006,845000.0,856812.3779198887,3,Não Compra
2113700025,98106,330000.0,243974.41487879635,3,Não Compra
4058000060,98010,416000.0,430746.26865671645,5,Compra
7841300535,98055,225000.0,272397.8947368421,3,Não Compra
1972201772,98103,650000.0,529267.4311926606,3,Não Compra
1321059052,98092,449000.0,383393.4426229508,4,Não Compra
1545804340,98038,240000.0,300806.34920634923,3,Não Compra
4038700830,98008,575000.0,680209.6774193548,4,Compra
6379500640,98116,1120000.0,1008403.3613445378,5,Não Compra
7853270520,98065,622950.0,625148.6988847584,3,Não Compra
7682200320,98003,197400.0,249825.9493670886,4,Compra
6600350140,98042,295000.0,323295.4646017699,3,Não Compra
1245000865,98033,620000.0,645278.1065088757,3,Não Compra
1951600150,98032,180000.0,235476.19047619047,3,Não Compra
