id,zipcode,seasons_year,price,median_total_price,sale_price,profit
1724069079,98075,spring,1452000.0,530121.9512195123,1597200.0000000002,145200.00000000023
8644210470,98075,spring,845000.0,857926.8292682928,1098500.0,253500.0
4233600190,98075,spring,1065000.0,863048.7804878049,1171500.0,106500.0
9201000030,98075,spring,940000.0,965487.8048780488,1222000.0,282000.0
1024069159,98075,spring,526000.0,455853.6585365854,578600.0,52600.0
924069106,98075,spring,890000.0,379024.39024390245,979000.0000000001,89000.00000000012
98030660,98075,spring,815000.0,993658.536585366,1059500.0,244500.0
9510920040,98075,spring,780000.0,752926.8292682928,858000.0000000001,78000.00000000012
2537500040,98075,spring,763000.0,824634.1463414636,991900.0,228900.0
7768800290,98075,spring,855000.0,740121.9512195123,940500.0000000001,85500.00000000012
7215720160,98075,spring,900000.0,870731.7073170732,990000.0000000001,90000.00000000012
7215720420,98075,spring,640000.0,565975.6097560977,704000.0,64000.0
2782100260,98075,spring,647000.0,612073.1707317074,711700.0,64700.0
424069233,98075,spring,660000.0,685060.9756097562,858000.0,198000.0
324069058,98075,spring,568000.0,599268.2926829269,738400.0,170400.0
2782100280,98075,spring,672500.0,670975.6097560977,739750.0000000001,67250.00000000012
5569700075,98075,spring,968000.0,924512.1951219513,1064800.0,96800.0
8099900260,98075,spring,544500.0,571097.5609756098,707850.0,163350.0
8691410100,98075,spring,735000.0,868170.7317073172,955500.0,220500.0
1441600020,98075,spring,960000.0,952682.9268292683,1056000.0,96000.0
8649900480,98075,spring,725000.0,701707.3170731708,797500.0000000001,72500.00000000012
2538400040,98075,spring,820000.0,939878.0487804879,1066000.0,246000.0
1724069059,98075,spring,2000000.0,1172926.8292682928,2200000.0,200000.0
3276930380,98075,spring,675000.0,655609.756097561,742500.0000000001,67500.00000000012
5611500100,98075,spring,655000.0,732439.0243902439,851500.0,196500.0
424069264,98075,spring,749000.0,750365.8536585367,973700.0,224700.0
3276940100,98075,spring,1000000.0,1090975.6097560977,1300000.0,300000.0
8691330910,98075,spring,744000.0,724756.0975609757,818400.0000000001,74400.00000000012
98020310,98075,spring,730000.0,827195.1219512196,949000.0,219000.0
9544700730,98075,spring,914500.0,1011585.3658536586,1188850.0,274350.0
7215730040,98075,spring,695000.0,806707.3170731708,903500.0,208500.0
8099900490,98075,spring,420000.0,420000.00000000006,546000.0,126000.0
629410130,98075,spring,707000.0,819512.1951219513,919100.0,212100.0
98000960,98075,spring,1050000.0,1126829.268292683,1365000.0,315000.0
524069115,98075,spring,759000.0,755487.8048780488,834900.0000000001,75900.00000000012
8691310840,98075,spring,833000.0,968048.780487805,1082900.0,249900.0
724069059,98075,spring,2400000.0,768292.6829268293,2640000.0,240000.0
9544700500,98075,spring,785000.0,770853.6585365854,863500.0000000001,78500.00000000012
6127011000,98075,spring,537500.0,653048.7804878049,698750.0,161250.0
8691391090,98075,spring,716500.0,842560.9756097562,931450.0,214950.0
7300200290,98075,spring,650000.0,891219.5121951221,845000.0,195000.0
8653900150,98075,spring,800000.0,829756.0975609757,1040000.0,240000.0
124069032,98075,spring,600000.0,427682.92682926834,660000.0,60000.0
8691330310,98075,spring,865000.0,945000.0000000001,1124500.0,259500.0
7525410190,98075,spring,550000.0,745243.9024390244,715000.0,165000.0
5457300478,98109,spring,453500.0,414301.3972055888,498850.00000000006,45350.00000000006
2652501630,98109,spring,626700.0,584164.9700598803,689370.0,62670.0
6096500105,98109,spring,1545000.0,1093755.6886227545,1699500.0000000002,154500.00000000023
5244801255,98109,spring,705000.0,936321.1576846308,916500.0,211500.0
2652501565,98109,spring,1550000.0,1462483.9321357287,1705000.0000000002,155000.00000000023
3528900770,98109,spring,710200.0,691883.3333333334,781220.0000000001,71020.00000000012
1698900075,98109,spring,740000.0,1197331.0379241519,962000.0,222000.0
809002675,98109,spring,660000.0,472303.5928143713,726000.0000000001,66000.00000000012
5457801925,98109,spring,885000.0,994323.3532934132,1150500.0,265500.0
809003105,98109,spring,935000.0,712598.4031936128,1028500.0000000001,93500.00000000012
5457800740,98109,spring,1000000.0,1081326.646706587,1300000.0,300000.0
809003085,98109,spring,1065000.0,882461.9760479042,1171500.0,106500.0
3528900771,98109,spring,600000.0,700169.3612774451,780000.0,180000.0
809002485,98109,spring,716000.0,472303.5928143713,787600.0000000001,71600.00000000012
6819100345,98109,spring,700000.0,977751.2974051897,910000.0,210000.0
1689401526,98109,spring,605000.0,621452.0958083833,786500.0,181500.0
5457300703,98109,spring,707500.0,621452.0958083833,778250.0000000001,70750.00000000012
810000080,98109,spring,915000.0,990180.3393213573,1189500.0,274500.0
6819100020,98109,spring,1425000.0,2054934.9301397207,1852500.0,427500.0
5244800895,98109,spring,595000.0,426730.4391217565,654500.0,59500.0
3528900980,98109,spring,648475.0,932178.1437125748,843017.5,194542.5
809000820,98109,spring,494400.0,646310.1796407186,642720.0,148320.0
2652501470,98109,spring,1220000.0,1342336.5269461079,1586000.0,366000.0
5458300685,98109,spring,479000.0,522019.76047904196,622700.0,143700.0
4232901120,98109,spring,792000.0,650453.1936127745,871200.0000000001,79200.00000000012
809002290,98109,spring,1190000.0,928035.129740519,1309000.0,119000.0
809002215,98109,spring,762000.0,1396195.7085828343,990600.0,228600.0
809001060,98109,spring,1105000.0,1135185.8283433134,1436500.0,331500.0
3528900086,98109,spring,1307000.0,1160043.9121756488,1437700.0,130700.0
7159200005,98109,spring,3200000.0,2572811.6766467066,3520000.0000000005,320000.00000000047
2013801086,98198,spring,245000.0,233865.06745646163,269500.0,24500.0
2122049013,98198,spring,204750.0,153583.0293743927,225225.00000000003,20475.00000000003
3445000274,98198,spring,170000.0,169290.38465131924,187000.00000000003,17000.00000000003
7893203480,98198,spring,205000.0,247827.1610359519,266500.0,61500.0
5428000070,98198,spring,770000.0,828999.3062822334,1001000.0,231000.0
7888400500,98198,spring,285000.0,321128.15232827567,370500.0,85500.0
3222049112,98198,spring,449900.0,485182.7518872861,584870.0,134970.0
7893207510,98198,spring,337500.0,235610.3291538979,371250.00000000006,33750.00000000006
8643000225,98198,spring,225000.0,312401.8438410943,292500.0,67500.0
2009001600,98198,spring,265000.0,186743.00162568205,291500.0,26500.0
3530470190,98198,spring,220000.0,191978.7867179909,242000.00000000003,22000.00000000003
3530440140,98198,spring,276200.0,239100.8525487705,303820.0,27620.0
2946001950,98198,spring,248000.0,219902.9738769714,272800.0,24800.0
7893800335,98198,spring,328000.0,589898.453733463,426400.0,98400.0
8643000185,98198,spring,237100.0,237355.59085133421,308230.0,71130.0
7893800250,98198,spring,348000.0,413627.02229239856,452400.0,104400.0
9537200037,98198,spring,320000.0,228629.2823641528,352000.0,32000.0
9536601045,98198,spring,227500.0,268770.30140518723,295750.0,68250.0
1022049182,98198,spring,175000.0,108206.22524104941,192500.00000000003,17500.00000000003
9456200450,98198,spring,212000.0,331599.7225128934,275600.0,63600.0
7203600750,98198,spring,421000.0,336835.5076052022,463100.00000000006,42100.00000000006
7893802670,98198,spring,279900.0,390938.6202257269,363870.0,83970.0
1953400045,98198,spring,385000.0,393207.46043239406,500500.0,115500.0
3222049087,98198,spring,570000.0,125658.84221541222,627000.0,57000.0
6600490250,98198,spring,269000.0,359523.90967187384,349700.0,80700.0
2822049160,98198,spring,240415.0,195469.31011286346,264456.5,24041.5
2946001550,98198,spring,279000.0,390938.6202257269,362700.0,83700.0
2500600289,98198,spring,130000.0,137875.6740974662,169000.0,39000.0
7203601405,98198,spring,217000.0,127404.1039128485,238700.00000000003,21700.00000000003
7893200900,98198,spring,204000.0,209431.4036923537,265200.0,61200.0
6880200030,98198,spring,352500.0,324618.6757231482,387750.00000000006,35250.00000000006
3629000080,98198,spring,237000.0,167545.12295388296,260700.00000000003,23700.00000000003
6929602721,98198,spring,95000.0,167545.12295388296,123500.0,28500.0
7523900300,98198,spring,370000.0,403155.4521077809,481000.0,111000.0
7888000390,98198,spring,235000.0,184997.73992824578,258500.00000000003,23500.00000000003
1697000400,98198,spring,133000.0,171035.64634875552,172900.0,39900.0
7686203385,98198,spring,204000.0,171035.64634875552,224400.00000000003,20400.00000000003
6052400625,98198,spring,406000.0,335090.24590776593,446600.00000000006,40600.00000000006
6790600790,98198,spring,368000.0,452022.77963599673,478400.0,110400.0
1697000370,98198,spring,234000.0,181507.21653337323,257400.00000000003,23400.00000000003
1953400570,98198,spring,339000.0,345387.28992263996,440700.0,101700.0
7686203195,98198,spring,249950.0,253062.94612826072,324935.0,74985.0
8643000190,98198,spring,310000.0,324618.6757231482,403000.0,93000.0
934300140,98198,spring,284950.0,349052.3394872562,370435.0,85485.0
7893203450,98198,spring,280000.0,244336.63764107932,308000.0,28000.0
6918100170,98198,spring,250000.0,392683.8819231632,325000.0,75000.0
5083000375,98198,spring,235000.0,228629.2823641528,258500.00000000003,23500.00000000003
7888200240,98198,spring,265000.0,216412.45048209882,291500.0,26500.0
937000330,98198,spring,246500.0,204195.61860004487,271150.0,24650.0
7524350080,98198,spring,349900.0,399664.9287129083,454870.0,104970.0
9536601852,98198,spring,310000.0,359523.90967187384,403000.0,93000.0
7272001610,98198,spring,397000.0,384132.09960572544,436700.00000000006,39700.00000000006
2560800165,98198,spring,180500.0,148347.24428208388,198550.00000000003,18050.00000000003
7524200330,98198,spring,290000.0,284477.65668211377,319000.0,29000.0
7893805650,98198,spring,475000.0,357778.64797443757,522500.00000000006,47500.00000000006
8159300050,98198,spring,355425.0,565115.7376298677,462052.5,106627.5
7686205020,98198,spring,144975.0,157073.55276926528,188467.5,43492.5
9456200405,98198,spring,205950.0,169290.38465131924,226545.00000000003,20595.00000000003
7272001805,98198,spring,418200.0,390938.6202257269,460020.00000000006,41820.00000000006
6880210020,98198,spring,340000.0,333344.98421032965,374000.00000000006,34000.00000000006
7893203770,98198,spring,196000.0,212921.92708722627,254800.0,58800.0
1622049242,98198,spring,550000.0,549408.3823529412,605000.0,55000.0
8643000210,98198,spring,343000.0,431603.21777599223,445900.0,102900.0
2724201202,98198,spring,163000.0,218157.7121795351,211900.0,48900.0
2946000285,98198,spring,200000.0,204195.61860004487,260000.0,60000.0
2122049038,98198,spring,275000.0,380467.0500411092,357500.0,82500.0
7893200486,98198,spring,310000.0,265279.7780103147,341000.0,31000.0
2946003947,98198,spring,204000.0,190233.5250205546,224400.00000000003,20400.00000000003
3530430155,98198,spring,168000.0,212921.92708722627,218400.0,50400.0
7203600530,98198,spring,525000.0,453768.041333433,577500.0,52500.0
2011000120,98198,spring,210000.0,277496.60989236867,273000.0,63000.0
1312930250,98198,spring,242000.0,228629.2823641528,266200.0,24200.0
7893205525,98198,spring,295832.0,246081.8993385156,325415.2,29583.20000000001
4181200680,98198,spring,263900.0,289364.38943493535,343070.0,79170.0
3222049024,98198,spring,361000.0,191978.7867179909,397100.00000000006,36100.00000000006
7695450010,98198,spring,604700.0,479946.96679497726,665170.0,60470.0
3530420110,98198,spring,195000.0,188488.26332311833,214500.00000000003,19500.00000000003
2011400710,98198,spring,405000.0,431079.63926676137,526500.0,121500.0
9315300260,98198,spring,189650.0,191978.7867179909,246545.0,56895.0
7247000035,98198,spring,210000.0,380467.0500411092,273000.0,63000.0
6093000065,98198,spring,485000.0,383957.5734359818,533500.0,48500.0
2946003415,98198,spring,174500.0,176271.43144106437,226850.0,52350.0
2822049254,98198,spring,375000.0,486928.01358472236,487500.0,112500.0
6052400575,98198,spring,175000.0,204195.61860004487,227500.0,52500.0
8643200020,98198,spring,407000.0,490418.5369795949,529100.0,122100.0
3210400340,98198,spring,279900.0,275751.3481949324,307890.0,27990.0
2946001645,98198,spring,232000.0,209431.4036923537,255200.00000000003,23200.00000000003
2011000010,98198,spring,257950.0,239100.8525487705,283745.0,25795.0
3649100015,98028,spring,480000.0,411299.43502824864,528000.0,48000.0
5634500234,98028,spring,554990.0,474576.2711864407,610489.0,55499.0
6179900090,98028,spring,415000.0,400000.0,456500.00000000006,41500.00000000006
8718500095,98028,spring,415000.0,393220.3389830509,456500.00000000006,41500.00000000006
4027701265,98028,spring,480000.0,659887.0056497175,624000.0,144000.0
3649100320,98028,spring,330000.0,275706.21468926553,363000.00000000006,33000.00000000006
3649100674,98028,spring,535000.0,540112.9943502825,695500.0,160500.0
3577300040,98028,spring,510000.0,413559.3220338983,561000.0,51000.0
114100234,98028,spring,402500.0,488135.59322033904,523250.0,120750.0
3582750170,98028,spring,410000.0,375141.24293785315,451000.00000000006,41000.00000000006
255470030,98028,spring,619990.0,594350.2824858758,681989.0,61999.0
4027700930,98028,spring,330000.0,474576.2711864407,429000.0,99000.0
8832900360,98028,spring,735000.0,508474.57627118647,808500.0000000001,73500.00000000012
4027700853,98028,spring,387500.0,542372.8813559322,503750.0,116250.0
3582200200,98028,spring,455000.0,542372.8813559322,591500.0,136500.0
4140900270,98028,spring,160000.0,257627.1186440678,208000.0,48000.0
6891800500,98028,spring,580000.0,598870.0564971751,754000.0,174000.0
4027701055,98028,spring,515000.0,214689.26553672316,566500.0,51500.0
8568700015,98028,spring,446000.0,329943.50282485876,490600.00000000006,44600.00000000006
114101505,98028,spring,630000.0,917514.1242937853,819000.0,189000.0
8950500250,98028,spring,479900.0,567231.6384180791,623870.0,143970.0
9406500480,98028,spring,273000.0,312768.36158192094,354900.0,81900.0
5631500292,98028,spring,600000.0,797740.1129943504,780000.0,180000.0
7018000560,98028,spring,925000.0,851977.4011299436,1017500.0000000001,92500.00000000012
5631501161,98028,spring,425000.0,431638.41807909607,552500.0,127500.0
5631500868,98028,spring,590000.0,700564.9717514125,767000.0,177000.0
114101500,98028,spring,325000.0,309604.51977401134,357500.0,32500.0
3649100387,98028,spring,506000.0,461016.9491525424,556600.0,50600.0
5634500201,98028,spring,470500.0,467796.61016949156,517550.00000000006,47050.00000000006
8832900155,98028,spring,439000.0,632768.361581921,570700.0,131700.0
4019500160,98028,spring,493000.0,467796.61016949156,542300.0,49300.0
3824100041,98028,spring,419000.0,424858.7570621469,544700.0,125700.0
5634500392,98028,spring,330000.0,546892.6553672317,429000.0,99000.0
2140700190,98028,spring,515000.0,418079.09604519774,566500.0,51500.0
3582700130,98028,spring,400000.0,400000.0,520000.0,120000.0
9578060370,98028,spring,530000.0,517514.12429378537,583000.0,53000.0
8832900780,98028,spring,647500.0,397740.1129943503,712250.0,64750.0
3824100051,98028,spring,405000.0,381920.90395480226,445500.00000000006,40500.00000000006
3818400050,98028,spring,500000.0,553672.3163841808,650000.0,150000.0
6891800250,98028,spring,625000.0,729943.5028248588,812500.0,187500.0
114100791,98028,spring,250000.0,264406.77966101695,325000.0,75000.0
766900250,98028,spring,406000.0,287005.64971751417,446600.00000000006,40600.00000000006
3824100082,98028,spring,502000.0,454237.28813559323,552200.0,50200.0
5116000170,98028,spring,374990.0,293785.3107344633,412489.00000000006,37499.00000000006
5634500251,98028,spring,450000.0,262146.89265536726,495000.00000000006,45000.00000000006
5631500191,98028,spring,595000.0,576271.186440678,654500.0,59500.0
3582750280,98028,spring,347000.0,297175.1412429379,381700.00000000006,34700.00000000006
5631501202,98028,spring,585000.0,637288.1355932204,760500.0,175500.0
5634500688,98028,spring,1127500.0,874576.2711864407,1240250.0,112750.0
3577000116,98028,spring,680000.0,497175.1412429379,748000.0000000001,68000.00000000012
5498100010,98028,spring,425000.0,438418.0790960452,552500.0,127500.0
1472330030,98028,spring,646000.0,555932.2033898305,710600.0,64600.0
7702010050,98028,spring,590000.0,639548.0225988701,767000.0,177000.0
4140090320,98028,spring,595000.0,845197.7401129944,773500.0,178500.0
3579000370,98028,spring,448500.0,413559.3220338983,493350.00000000006,44850.00000000006
3824100286,98028,spring,565000.0,551412.4293785311,621500.0,56500.0
4140090420,98028,spring,433000.0,488135.59322033904,562900.0,129900.0
4027700795,98028,spring,268300.0,268926.5536723164,348790.0,80490.0
114100314,98028,spring,285000.0,334463.2768361582,370500.0,85500.0
5634500891,98028,spring,319900.0,311864.406779661,351890.0,31990.0
5130000080,98028,spring,481000.0,560451.97740113,625300.0,144300.0
3819750170,98028,spring,415000.0,470056.4971751413,539500.0,124500.0
7297700055,98028,spring,306000.0,268926.5536723164,336600.0,30600.0
3649100031,98028,spring,345000.0,456497.175141243,448500.0,103500.0
3582900310,98028,spring,700000.0,449717.5141242938,770000.0000000001,70000.00000000012
293610020,98028,spring,637000.0,655367.2316384182,828100.0,191100.0
982850120,98028,spring,390000.0,336723.1638418079,429000.00000000006,39000.00000000006
253600160,98028,spring,384950.0,420338.9830508475,500435.0,115485.0
982850010,98028,spring,365250.0,336723.1638418079,401775.00000000006,36525.00000000006
2570500230,98028,spring,400000.0,436158.1920903955,520000.0,120000.0
4027700812,98028,spring,452000.0,585310.7344632769,587600.0,135600.0
5612100065,98028,spring,400000.0,377401.12994350283,440000.00000000006,40000.00000000006
8045600130,98028,spring,425000.0,379661.0169491526,467500.00000000006,42500.00000000006
114101516,98028,spring,310000.0,323163.8418079096,403000.0,93000.0
3649100473,98028,spring,365000.0,293785.3107344633,401500.00000000006,36500.00000000006
4140900140,98028,spring,438000.0,372881.3559322034,481800.00000000006,43800.00000000006
1126049105,98028,spring,330000.0,307344.6327683616,363000.00000000006,33000.00000000006
3579700100,98028,spring,389000.0,526553.6723163843,505700.0,116700.0
8718500610,98028,spring,379950.0,381920.90395480226,493935.0,113985.0
5631500369,98028,spring,520000.0,743502.8248587571,676000.0,156000.0
3815500035,98028,spring,385000.0,336723.1638418079,423500.00000000006,38500.00000000006
7702010030,98028,spring,551000.0,639548.0225988701,716300.0,165300.0
4189800050,98028,spring,335000.0,239548.02259887007,368500.00000000006,33500.00000000006
8663100050,98028,spring,446000.0,494915.25423728814,579800.0,133800.0
126049231,98028,spring,445000.0,445197.7401129944,578500.0,133500.0
5631500992,98028,spring,390000.0,506214.6892655367,507000.0,117000.0
5631500213,98028,spring,342400.0,266666.6666666667,376640.00000000006,34240.00000000006
3816300095,98028,spring,310000.0,237288.13559322036,341000.0,31000.0
3574750150,98028,spring,511000.0,411299.43502824864,562100.0,51100.0
9578060660,98028,spring,502000.0,461016.9491525424,552200.0,50200.0
3583300135,98028,spring,460000.0,531073.4463276836,598000.0,138000.0
3578600062,98028,spring,270000.0,413559.3220338983,351000.0,81000.0
6190500340,98028,spring,580000.0,641807.9096045198,754000.0,174000.0
9265880040,98028,spring,557000.0,641807.9096045198,724100.0,167100.0
9578060470,98028,spring,494000.0,522033.8983050848,642200.0,148200.0
7503000020,98028,spring,415000.0,413559.3220338983,456500.00000000006,41500.00000000006
6708200040,98028,spring,409500.0,483615.81920903956,532350.0,122850.0
3649100306,98028,spring,379900.0,338983.05084745766,417890.00000000006,37990.00000000006
5631500866,98028,spring,563000.0,700564.9717514125,731900.0,168900.0
6641020160,98028,spring,513000.0,451977.40112994355,564300.0,51300.0
114100745,98028,spring,475000.0,784180.790960452,617500.0,142500.0
8682262400,98053,spring,419950.0,370161.29032258067,461945.00000000006,41995.00000000006
8682310310,98053,spring,589000.0,507258.06451612903,647900.0,58900.0
7302000610,98053,spring,316000.0,581290.3225806451,410800.0,94800.0
925069111,98053,spring,568000.0,482580.6451612903,624800.0,56800.0
625069064,98053,spring,625000.0,704677.4193548387,812500.0,187500.0
8682231330,98053,spring,519000.0,427741.93548387097,570900.0,51900.0
8682301600,98053,spring,540000.0,496290.32258064515,594000.0,54000.0
1525069088,98053,spring,442500.0,1162580.6451612902,575250.0,132750.0
1125069134,98053,spring,825000.0,817096.7741935484,907500.0000000001,82500.00000000012
8682260610,98053,spring,572000.0,512741.93548387097,629200.0,57200.0
2954400520,98053,spring,1237500.0,1420322.5806451612,1608750.0,371250.0
8682280340,98053,spring,490000.0,394838.70967741933,539000.0,49000.0
8682231170,98053,spring,554000.0,526451.6129032258,609400.0,55400.0
7203102140,98053,spring,300000.0,353709.67741935485,390000.0,90000.0
1125069086,98053,spring,753000.0,841774.193548387,978900.0,225900.0
8682261070,98053,spring,575000.0,460645.16129032255,632500.0,57500.0
8682320420,98053,spring,755000.0,595000.0,830500.0000000001,75500.00000000012
7203100850,98053,spring,840000.0,959677.4193548387,1092000.0,252000.0
3528000310,98053,spring,1130000.0,1181774.1935483871,1469000.0,339000.0
1330910280,98053,spring,864000.0,1020000.0,1123200.0,259200.0
1125069102,98053,spring,1250000.0,907580.6451612903,1375000.0,125000.0
8682230590,98053,spring,800000.0,656693.5483870967,880000.0000000001,80000.00000000012
7203190110,98053,spring,731500.0,726612.9032258064,804650.0000000001,73150.00000000012
203100690,98053,spring,1078000.0,866451.6129032258,1185800.0,107800.0
8807600140,98053,spring,405000.0,350967.7419354839,445500.00000000006,40500.00000000006
7237550110,98053,spring,1180000.0,1028225.8064516129,1298000.0,118000.0
3121500150,98053,spring,894000.0,1041935.4838709678,1162200.0,268200.0
8155800050,98053,spring,1110000.0,1140645.1612903227,1443000.0,333000.0
1330900050,98053,spring,550000.0,507258.06451612903,605000.0,55000.0
8682290100,98053,spring,420250.0,414032.2580645161,462275.00000000006,42025.00000000006
1428001160,98053,spring,550000.0,518225.8064516129,605000.0,55000.0
8682290410,98053,spring,694000.0,636129.0322580645,763400.0000000001,69400.00000000012
8682282210,98053,spring,541500.0,520967.7419354839,595650.0,54150.0
2215800050,98053,spring,785000.0,943225.8064516129,1020500.0,235500.0
425069136,98053,spring,894400.0,850000.0,983840.0000000001,89440.00000000012
7202340530,98053,spring,498000.0,463387.0967741935,547800.0,49800.0
7202310040,98053,spring,635000.0,718387.0967741936,825500.0,190500.0
7202330470,98053,spring,485000.0,452419.3548387097,533500.0,48500.0
7202360670,98053,spring,889000.0,1074838.7096774194,1155700.0,266700.0
7273100026,98053,spring,682000.0,655322.5806451613,750200.0000000001,68200.00000000012
7202340390,98053,spring,499000.0,463387.0967741935,548900.0,49900.0
8682290670,98053,spring,745000.0,595000.0,819500.0000000001,74500.00000000012
204000140,98053,spring,403000.0,411290.32258064515,523900.0,120900.0
1668500090,98053,spring,715000.0,759516.1290322581,929500.0,214500.0
3326069026,98053,spring,600000.0,641612.9032258064,780000.0,180000.0
1125069064,98053,spring,700000.0,759516.1290322581,910000.0,210000.0
8682291840,98053,spring,408000.0,329032.2580645161,448800.00000000006,40800.00000000006
8682280170,98053,spring,850000.0,921290.3225806451,1105000.0,255000.0
8682262240,98053,spring,505000.0,520967.7419354839,656500.0,151500.0
8682290360,98053,spring,457000.0,394838.70967741933,502700.00000000006,45700.00000000006
725069102,98053,spring,650000.0,597741.9354838709,715000.0,65000.0
925069100,98053,spring,820000.0,830806.4516129032,1066000.0,246000.0
8682280260,98053,spring,412250.0,356451.6129032258,453475.00000000006,41225.00000000006
3528000040,98053,spring,1800000.0,1450483.8709677418,1980000.0000000002,180000.00000000023
2386000170,98053,spring,970000.0,1214677.4193548388,1261000.0,291000.0
8807600340,98053,spring,322000.0,337258.06451612903,418600.0,96600.0
6979900330,98053,spring,650000.0,721129.0322580645,845000.0,195000.0
825069078,98053,spring,850000.0,850000.0,1105000.0,255000.0
7203140110,98053,spring,392137.0,400322.5806451613,509778.10000000003,117641.10000000003
7203180370,98053,spring,955000.0,1020000.0,1241500.0,286500.0
1425069071,98053,spring,875000.0,885645.1612903225,1137500.0,262500.0
3528000210,98053,spring,853000.0,943225.8064516129,1108900.0,255900.0
6979910120,98053,spring,635000.0,704677.4193548387,825500.0,190500.0
3121500330,98053,spring,750000.0,765000.0,975000.0,225000.0
7203220370,98053,spring,963990.0,1073467.7419354839,1253187.0,289197.0
7202330410,98053,spring,491150.0,403064.51612903224,540265.0,49115.0
8682262190,98053,spring,480000.0,370161.29032258067,528000.0,48000.0
925069123,98053,spring,590000.0,441451.6129032258,649000.0,59000.0
7202340860,98053,spring,561000.0,581290.3225806451,729300.0,168300.0
8682291680,98053,spring,558000.0,529193.5483870967,613800.0,55800.0
8682230950,98053,spring,559000.0,455161.2903225806,614900.0,55900.0
3811000230,98053,spring,589000.0,655322.5806451613,765700.0,176700.0
1825079070,98053,spring,590000.0,427741.93548387097,649000.0,59000.0
425069147,98053,spring,610000.0,614193.5483870967,793000.0,183000.0
7202341110,98053,spring,702000.0,899354.8387096775,912600.0,210600.0
1525069134,98053,spring,1295000.0,1039193.5483870967,1424500.0,129500.0
205000120,98053,spring,628990.0,696451.6129032258,817687.0,188697.0
7202271060,98053,spring,610000.0,817096.7741935484,793000.0,183000.0
8682262720,98053,spring,495000.0,433225.8064516129,544500.0,49500.0
8682281200,98053,spring,479950.0,414032.2580645161,527945.0,47995.0
3811000180,98053,spring,635000.0,644354.8387096775,825500.0,190500.0
925069152,98053,spring,890000.0,836290.3225806451,979000.0000000001,89000.00000000012
7202340400,98053,spring,516500.0,405806.4516129032,568150.0,51650.0
7202330270,98053,spring,465000.0,394838.70967741933,511500.00000000006,46500.00000000006
8121610110,98053,spring,521000.0,471612.9032258064,573100.0,52100.0
8807810660,98053,spring,350000.0,315322.5806451613,385000.00000000006,35000.00000000006
8682262170,98053,spring,415000.0,367419.3548387097,456500.00000000006,41500.00000000006
203101530,98053,spring,475000.0,422258.06451612903,522500.00000000006,47500.00000000006
203100625,98053,spring,672000.0,718387.0967741936,873600.0,201600.0
6979900390,98053,spring,565000.0,669032.2580645161,734500.0,169500.0
8807810050,98053,spring,405000.0,340000.0,445500.00000000006,40500.00000000006
8682260480,98053,spring,429000.0,370161.29032258067,471900.00000000006,42900.00000000006
203101065,98053,spring,420000.0,499032.2580645161,546000.0,126000.0
3526069070,98053,spring,799000.0,707419.3548387097,878900.0000000001,79900.00000000012
2425069069,98053,spring,587000.0,649838.7096774194,763100.0,176100.0
8682210650,98053,spring,715000.0,592258.064516129,786500.0000000001,71500.00000000012
525069127,98053,spring,1200000.0,1299677.4193548388,1560000.0,360000.0
7202360170,98053,spring,788600.0,959677.4193548387,1025180.0,236580.0
7203110240,98053,spring,660000.0,671774.193548387,858000.0,198000.0
8807810110,98053,spring,432000.0,603225.8064516129,561600.0,129600.0
2325069054,98053,spring,225000.0,382774.1935483871,292500.0,67500.0
1428000970,98053,spring,540000.0,356451.6129032258,594000.0,54000.0
1825079086,98053,spring,700000.0,825322.5806451613,910000.0,210000.0
8682302030,98053,spring,413800.0,394838.70967741933,455180.00000000006,41380.00000000006
7237550130,98053,spring,1300000.0,1200967.7419354839,1430000.0,130000.0
7202340720,98053,spring,620000.0,680000.0,806000.0,186000.0
8682320090,98053,spring,818000.0,652580.6451612903,899800.0000000001,81800.00000000012
7203140270,98053,spring,386380.0,471612.9032258064,502294.0,115914.0
205000450,98053,spring,633100.0,677258.064516129,823030.0,189930.0
8682291730,98053,spring,530000.0,460645.16129032255,583000.0,53000.0
7203101610,98053,spring,265000.0,353709.67741935485,344500.0,79500.0
7237550310,98053,spring,1225000.0,1486129.0322580645,1592500.0,367500.0
7202260330,98053,spring,583000.0,729354.8387096775,757900.0,174900.0
3528000470,98053,spring,851000.0,976129.0322580645,1106300.0,255300.0
2621700010,98053,spring,569000.0,616935.4838709678,739700.0,170700.0
8682291720,98053,spring,559950.0,512741.93548387097,615945.0,55995.0
1117200390,98053,spring,1150000.0,1222903.2258064516,1495000.0,345000.0
8682230400,98053,spring,428000.0,370161.29032258067,470800.00000000006,42800.00000000006
203101210,98053,spring,379500.0,449677.4193548387,493350.0,113850.0
2324800350,98053,spring,860000.0,1025483.8709677419,1118000.0,258000.0
425069020,98053,spring,1090000.0,1190000.0,1417000.0,327000.0
1225069038,98053,spring,2280000.0,3712580.64516129,2964000.0,684000.0
8682250090,98053,spring,775000.0,734838.7096774194,852500.0000000001,77500.00000000012
303800020,98092,spring,425000.0,527831.3253012048,552500.0,127500.0
7299600700,98092,spring,328000.0,351156.6265060241,426400.0,98400.0
2421059090,98092,spring,640000.0,640602.4096385542,832000.0,192000.0
1921069101,98092,spring,399000.0,339879.5180722892,438900.00000000006,39900.00000000006
8946750020,98092,spring,264000.0,243084.3373493976,290400.0,26400.0
